agent # rk # 0.0
411.4072413532208,291.68683043348517,251.89436304180327,183.30896808570623,161.02324145366305,157.17110953522621,154.4583254690919,152.19748873332816,152.42974032476914,150.26952844271483
agent # rk # 0.1
374.2309543225864,319.46965434726229,194.25251659577253,163.74949723017315,158.86634914676998,152.67814791371566,153.82196174454509,151.63748321209147,150.87910900440906,150.58934281584169
agent # rk # 0.2
390.30018023470001,319.08364384928711,210.77427348755313,177.2605252090172,157.90459854135688,154.28834693114686,153.84379183448294,151.56263972450211,151.19045111966392,150.91479026728945
agent # rk # 0.3
446.78313447476478,292.71427435730516,201.78050647559243,160.40953201065128,152.74693733079317,151.11177906773582,149.7205864433144,149.49705795256119,149.19195859483375,149.42304014595015
agent # rk # 0.4
389.97512924069923,315.02010548431741,201.8249118052384,165.78791123925799,151.60663001341118,150.32831873710666,152.56572530362254,149.66051027451294,150.51574798793959,149.42177282541303
agent # rk # 0.5
413.60960705546438,295.0904084723187,223.75717649259423,161.10496600397488,152.50147115982128,152.24999320055835,150.47141255438669,150.25456269266698,150.31183258886691,150.04942048052354
agent # rk # 0.6
431.99467543812546,291.69579446677949,176.50583300392469,157.76929994461781,154.44277954303561,152.16933219188078,151.95995599474284,151.23654432312418,150.89490604264142,151.02963749507691
agent # rk # 0.7
397.01678696542297,312.89146622129107,224.7066265051109,158.72594186477937,153.15678035355447,151.68226301993548,151.23961227815442,150.14141787740368,149.38069416425637,149.34363179660483
agent # rk # 0.8
411.09801986851591,328.99150646539556,213.41000181166231,177.17273196761039,159.43255731554842,154.12497959083674,152.34798780905874,152.26425334715725,150.90462188565087,150.89562988118854
agent # rk # 0.9
404.15396602341184,274.84820941227042,203.67926141791781,157.0658921186712,150.87994389390164,151.79978415584509,150.39673146985908,149.82348476919645,149.40277137375372,149.45727087078427
agent # dt # 0.0
379.19705386927484,304.60000866400912,211.02706396083758,163.53064026010037,153.85167297024103,151.11595462767553,150.55137638268442,149.93518583933823,149.66643713006661,149.52269721996336
agent # dt # 0.01
438.84914044833414,320.65163972480514,168.58062658512085,160.10116970624412,153.71161120057602,153.01341701691848,152.03760589413068,151.47911035552559,153.24661393201214,151.54195365152185
agent # dt # 0.02
439.29584087050716,325.30216528042905,183.75403220263033,158.53626973067531,154.42221118869639,152.8661087571914,151.41726731936305,150.65336712945472,150.08869294775863,150.78981116636083
agent # dt # 0.03
400.59952596738287,291.832726705048,228.25847628245538,163.76785622290592,154.36313492129361,151.67704160768659,150.64478481010315,149.82721827916347,149.70198865861704,149.29987989354316
agent # dt # 0.04
394.72266732262528,318.67131875524325,247.98909342848305,170.67690262700097,157.09321243224389,153.25675675024354,154.86975012695973,151.95761678095508,151.45098817279873,150.52307293165995
agent # dt # 0.05
469.68636846898744,303.97407477010358,177.96035883303745,154.75692881974538,152.85968454816299,151.40160345091604,151.09589672462258,150.91793488075322,150.69187904570384,150.38342381443249
agent # dt # 0.06
422.88099930323585,305.76740923781369,184.67193019395293,156.04494961769041,152.23005597571995,152.13330705563973,150.79615928416365,150.10405277015883,149.57253069294262,149.4985548285641
agent # dt # 0.07
444.20466849408433,310.30439097128863,201.77505376949298,157.01438418768089,153.66091449360255,151.29832369868649,150.06592626313108,149.76034838356719,152.39523023845661,149.91021789878525
agent # dt # 0.08
404.94300743144379,270.99874525634647,197.97961102444569,160.08043197307404,153.29664194266786,151.25735903584777,150.05439302876141,150.00902409562025,149.67917692639458,149.73244996067825
agent # dt # 0.09
422.33955382912848,273.39173655491243,168.14189964240691,154.76658672018976,150.80994458189917,150.10516338435204,149.88897704049668,149.53025745750568,149.40865434307457,150.91144437939744
agent # substeps # 1
450.24945347170433,302.3752910407735,241.58026798380166,189.88752118618436,163.61856017716912,153.05825513733197,150.80790627675378,150.4776484657898,151.0555749432142,151.16834705822038
agent # substeps # 2
373.2792600784162,170.52015969344728,98.922542137015228,83.221500547603071,80.24880727015325,78.267518986453169,77.575037082761611,76.913546076665156,76.337427615713381,83.646159286825423
agent # substeps # 3
541.21364720124689,153.53984734059281,61.647371651412833,55.144574650140726,53.059088923191382,52.998365655076,52.033642684705384,51.780062659962162,51.81161968835346,51.554616671801021
agent # substeps # 4
535.76208794757906,127.79975561550546,46.563721462928918,41.995540089157416,41.274020207496498,39.950013768884524,39.871523546358787,39.602386747623996,39.939938529525108,39.908113570702596
agent # substeps # 5
630.52297513622375,130.88414417270525,38.259068831549015,35.103769857426663,33.169358859312048,32.396513515575393,38.570697728466833,34.776061280186802,32.104259649170444,32.059326685712321
agent # substeps # 6
603.12323045827202,84.586835205411148,34.500149269900149,29.866759219671394,28.136937128155182,29.456957594556201,28.661009434747264,27.463845058758181,27.351345139402781,27.318939338442043
agent # substeps # 7
883.97084611238972,63.036585513183454,31.067197515141373,25.104200447312653,24.549764120315537,24.455103197536769,24.398770070346945,24.338390418298015,24.441543739562654,24.312513413249789
agent # substeps # 8
1150.3074574901825,62.725361916546071,25.427889601133959,21.913383742313098,20.954864400272307,21.385930070723553,20.623974724740968,20.530793624629787,20.475590803257681,20.482760712763778
agent # substeps # 9
444.30712345203654,81.693536945281423,21.762460476247412,20.39304303173946,19.604301975025479,19.527025511196264,19.337635215662107,19.506047957023316,19.325182373884751,19.361408249040192
index 99 is out of bounds for axis 0 with size 50

