agent # rk # 0.0
415.26956366881802,298.47062022879044,189.23776829351601,154.91643615952498,151.46074911855393,150.25421413377845,150.01596018732639,149.98219183629445,149.7714674189437,149.64868628198664,149.77914881461768,149.87029233902769,149.63399623457991,149.79481369085687,149.74487176648739
agent # rk # 0.1
404.25150073121625,298.57884278137914,189.50714067338646,158.97218230093713,152.6218112762665,150.56287393171121,150.12711072751932,149.33834143734583,149.45698713281098,149.26288823092048,149.2088093602687,149.0915135553665,149.09477380841125,149.0191574446045,149.00917149572172
agent # rk # 0.2
432.76734876034413,276.82503798630336,205.6005549718644,161.11009586138942,153.39434906844488,150.73163341706965,150.22743134716615,149.91333943536875,149.70511713565517,149.3910054661776,149.35098515530629,149.22164709166245,149.8649362700109,149.11847286064574,149.50851917891433
agent # rk # 0.3
401.08809257900884,297.51085282771112,192.63756293645929,157.95562249474409,151.41007008840901,150.12375379419004,150.14541763176564,149.39292399118074,150.45094847631529,149.2567988195911,149.35565418730783,149.14654472408753,149.50367216816079,149.79558264974773,149.15576413167716
agent # rk # 0.4
413.34387435362544,305.64541798750383,214.88238681427532,166.73043953259429,154.8472166013367,152.82634078662005,151.2595357128987,150.02054428127121,149.61904256226688,149.49203126282382,149.41542040766916,149.51312548399147,149.97943201265718,149.31473049766322,149.24084120560164
agent # rk # 0.5
415.93738754738223,303.62654437761961,176.83623335772018,155.49554831485801,152.21659562475602,151.01926379303757,149.65995881745607,149.65814108822158,149.39294200846092,149.1507358759647,149.06276295773159,149.00573290211423,149.21304966728113,149.30612559593379,149.13432439286345
agent # rk # 0.6
404.71030426595479,291.00539284300163,197.60542262291619,159.95287199920136,153.65820199757394,151.24958589983257,150.43909617438584,149.49644617313999,149.23533450589758,149.10999123240373,148.99975533810746,149.09646603391838,149.425301823409,148.95692397140019,149.05926498591523
agent # rk # 0.7
397.83480928122947,291.82438831951202,203.18324723982431,163.47756115982833,153.03298621250971,151.56915406816273,150.20339566815403,149.80326692688823,149.43143830325215,149.76091700498461,149.31277105139165,149.33514125247498,149.19295801123644,149.83224845896643,149.71570683783742
agent # rk # 0.8
415.17786433334084,289.97796176192304,183.25181288149881,159.83489794344604,153.06077078137599,150.24745510886231,149.89609914688893,149.67918871793978,149.46355587778862,149.73559384856611,149.40575015154118,149.40633977224158,149.31149755234679,149.36128961598419,149.29790419608355
agent # rk # 0.9
374.77962801316079,286.86184275420959,208.34193598100404,159.23949317016266,154.39295306542894,150.30858012457406,149.6798086117748,149.89528931957108,149.5178400225065,149.0959140435086,149.24679955754104,149.02783958660675,149.23363485040349,149.07379407537883,148.97358412432604
agent # rk # 1.0
