agent # rk # 0.0
423.76444739482048,288.52603802716578,217.90909564587378,166.86750786499553,152.98065189748132,150.81258946429267,150.63084999558367,149.90784707121699,149.40384966171703,149.46551796969936,149.22438782356693,149.18766215664334,149.57052578889358,149.67449284364744,149.53780271710008
agent # rk # 0.1
376.71223574025578,300.64196319481584,216.5986520142614,163.51906562943682,152.32000036279254,151.10779732884455,149.8480437760868,149.77383474077132,149.46745845562114,149.42782532945515,149.55659608553665,149.59553169595472,149.22933220042398,149.20764158492142,149.32071755147132
agent # rk # 0.2
414.71743518465394,300.86111134656693,188.68368148336171,159.77743130238076,154.62596686532177,152.07202946355926,150.0207684837863,149.98778918911148,150.13851198146568,149.75852130157702,149.50318293392084,149.52418709611283,149.60951644128721,149.44108802263361,149.50114049431258
agent # rk # 0.3
403.10796905552041,292.95889401460988,191.98772378234079,158.01663515013209,151.6075730599527,150.72645468136537,150.40811266662413,149.93211202610343,150.19355325550052,149.79763916299234,149.81945631285126,149.86573407443615,149.94444412035017,149.69006773636482,150.28460412321209
agent # rk # 0.4
428.21570969339336,295.32715100632947,199.89779016926587,157.06298604757842,151.9831142878125,150.33540632611616,149.89729962968059,149.74658793139923,149.60691048029696,149.58221875533411,149.54837897787135,149.76238838224305,149.48916126476405,149.42784274210464,149.43955523116003
agent # rk # 0.5
414.6032414077082,295.4441237493138,208.67001519429317,158.99569843344486,151.92048974987472,151.21414939960729,149.71804636594001,149.34334748211282,149.14836990571149,149.30320512069991,149.18918348742881,149.01326794174153,149.04039586884227,149.04101486142002,149.29447340210476
agent # rk # 0.6
390.79174522084111,295.89721260527119,205.57385785328853,162.13621691205421,153.49359601137476,151.69827619872348,150.77713688497099,149.98426256335497,149.95446765502604,150.84010801435562,149.51811675226554,149.61519836136333,149.45022481004975,149.41580353061923,149.31805280644917
agent # rk # 0.7
427.70722189666395,298.27185533013972,194.07517634889498,155.82935541326202,151.34276642751684,151.35653827368156,149.51929399052446,150.47339279632232,149.50470470984033,149.35466749739064,149.5537171195455,149.39701230246499,149.29518551291761,149.63641536774472,149.28613476523168
agent # rk # 0.8
